region,year,capacity
p12085,2025,81.59
p12086,2025,85.2
p12093,2025,74.5
p12095,2025,220.64
p12097,2025,109.07
p12099,2025,282.31
p12105,2025,2.86
p12127,2025,149.0
p16081,2025,200.0
p17019,2025,5.2
p17025,2025,1.6
p17029,2025,3.4
p17031,2025,136.05
p17033,2025,5.0
p17035,2025,2.5
p17041,2025,1.6
p17043,2025,2.0
p17045,2025,54.5
p17053,2025,1.4
p17075,2025,11.6
p17091,2025,157.0
p17093,2025,1.3
p17101,2025,3.5
p17105,2025,3.3
p17111,2025,3.3
p17159,2025,2.0
p17183,2025,497.15
p17191,2025,2.0
p17193,2025,2.1
p17197,2025,11.0
p18001,2025,415.99
p18003,2025,102.7
p18009,2025,1.4
p18029,2025,310.0
p18033,2025,333.3
p18047,2025,130.0
p18075,2025,150.0
p18115,2025,200.0
p18151,2025,7.01
p18155,2025,200.0
p18161,2025,150.0
p18177,2025,373.1
p19045,2025,2.7
p19097,2025,24.0
p19163,2025,5.0
p20091,2025,131.18
p20121,2025,20.0
p20209,2025,57.82
p21115,2025,36.76
p21119,2025,2.79
p21127,2025,243.65
p21133,2025,6.7
p21159,2025,192.38
p21195,2025,133.73
p22103,2025,172.5
p23003,2025,1.4
p23029,2025,120.0
p24005,2025,2.0
p24013,2025,1.8
p24039,2025,20.0
p24045,2025,134.8
p24047,2025,356.1
p25009,2025,5.0
p25017,2025,4.7
p26063,2025,54.81
p26087,2025,2.0
p26099,2025,36.08
p26147,2025,488.68
p26151,2025,630.43
p27001,2025,6.0
p27031,2025,237.1
p27037,2025,1.0
p27053,2025,2.0
p27061,2025,1.0
p27115,2025,1.0
p27139,2025,1.0
p27163,2025,2.0
p28141,2025,104.8
p29133,2025,400.0
p29201,2025,4.9
p32007,2025,358.8
p32017,2025,134.0
p32033,2025,185.0
p34003,2025,15.4
p35025,2025,150.0
p35037,2025,240.0
p35041,2025,130.0
p36001,2025,5.0
p36017,2025,1.2
p36019,2025,65.35
p36021,2025,65.0
p36025,2025,6.5
p36027,2025,5.0
p36031,2025,84.65
p36033,2025,8.7
p36035,2025,4.0
p36039,2025,4.9
p36041,2025,13.5
p36045,2025,1.2
p36057,2025,5.0
p36065,2025,2.0
p36071,2025,9.3
p36079,2025,10.0
p36083,2025,45.0
p36091,2025,4.9
p36093,2025,4.8
p36095,2025,3.86
p36103,2025,963.5
p36111,2025,3.44
p36113,2025,5.0
p36115,2025,80.0
p36119,2025,5.0
p37001,2025,5.0
p37005,2025,2.0
p37061,2025,10.0
p37073,2025,75.0
p37083,2025,22.0
p37117,2025,28.9
p37147,2025,40.0
p37155,2025,5.0
p39007,2025,90.0
p39029,2025,150.0
p39081,2025,49.9
p39155,2025,333.0
p40135,2025,100.0
p41001,2025,45.14
p41045,2025,267.48
p41063,2025,6.88
p42017,2025,214.47
p42089,2025,20.0
p42095,2025,15.0
p42101,2025,65.0
p42103,2025,167.33
p42127,2025,21.5
p45043,2025,9.6
p45051,2025,75.0
p45067,2025,65.0
p46099,2025,4.9
p47019,2025,42.88
p47029,2025,3.6
p47059,2025,26.0
p47063,2025,1.5
p47073,2025,10.3
p47163,2025,107.13
p48005,2025,100.0
p48037,2025,97.5
p48067,2025,125.0
p48199,2025,531.0
p48203,2025,425.0
p48241,2025,751.0
p48245,2025,345.0
p48315,2025,180.0
p48347,2025,125.0
p48351,2025,2483.9
p48365,2025,183.2
p48403,2025,451.6
p48405,2025,612.0
p48419,2025,687.0
p48457,2025,194.2
p49009,2025,8.35
p49019,2025,20.13
p49037,2025,571.53
p50005,2025,2.0
p50009,2025,20.0
p51001,2025,150.0
p51057,2025,30.0
p51059,2025,20.0
p51073,2025,99.0
p51093,2025,70.0
p51131,2025,127.0
p51175,2025,45.0
p51179,2025,5.0
p51181,2025,50.0
p51183,2025,20.0
p51193,2025,50.0
p51620,2025,50.0
p51800,2025,80.0
p51810,2025,120.0
p54003,2025,14.2
p54037,2025,48.0
p55061,2025,101.0
p55083,2025,3.7
p55117,2025,1.4
p04001,2026,752.9
p04003,2026,160.0
p04011,2026,0.2
p05093,2026,135.0
p06009,2026,1.2
p06019,2026,15.0
p06027,2026,0.36
p06029,2026,19.0
p06035,2026,1.8
p06047,2026,1.0
p06065,2026,15.79
p06071,2026,120.0
p06073,2026,143.85
p06079,2026,1.2
p08009,2026,110.0
p08063,2026,74.9
p09180,2026,2.0
p12021,2026,44.26
p12043,2026,104.74
p12051,2026,223.5
p12085,2026,74.9
p12095,2026,74.5
p12097,2026,5.64
p12127,2026,143.36
p13103,2026,275.68
p13179,2026,224.32
p16019,2026,24.35
p16029,2026,3.98
p16081,2026,96.66
p17019,2026,3.0
p17045,2026,99.0
p17049,2026,1.1
p17053,2026,2.7
p17063,2026,3.0
p17075,2026,165.0
p17079,2026,3.7
p17089,2026,1.4
p17183,2026,99.0
p17193,2026,1.1
p18003,2026,51.9
p18135,2026,100.0
p18161,2026,150.0
p20121,2026,150.0
p21019,2026,167.02
p21071,2026,16.17
p21119,2026,4.07
p21127,2026,71.24
p22117,2026,199.0
p23003,2026,2.0
p23009,2026,2.0
p23029,2026,185.2
p24011,2026,7.46
p24039,2026,2.44
p24047,2026,46.0
p26063,2026,230.0
p26147,2026,650.0
p26151,2026,318.2
p27031,2026,250.0
p28141,2026,4.8
p36103,2026,240.0
p36115,2026,82.0
p37013,2026,34.48
p37015,2026,92.13
p37049,2026,1.39
p37065,2026,25.0
p37083,2026,34.5
p37091,2026,51.06
p37131,2026,35.0
p37143,2026,160.0
p37187,2026,21.94
p39007,2026,299.5
p39029,2026,129.6
p39081,2026,100.0
p39155,2026,156.4
p40001,2026,124.7
p40079,2026,146.0
p40135,2026,101.5
p41001,2026,98.46
p41045,2026,303.13
p41063,2026,1218.42
p42089,2026,70.0
p45019,2026,2.0
p45025,2026,1.1
p45041,2026,2.0
p45043,2026,65.0
p45051,2026,707.8
p45067,2026,42.0
p45069,2026,2.0
p48037,2026,113.0
p48067,2026,637.0
p48199,2026,200.0
p48203,2026,386.8
p48241,2026,201.9
p48245,2026,615.69
p48315,2026,74.0
p48347,2026,82.8
p48351,2026,1046.0
p48361,2026,775.11
p48365,2026,570.3
p48405,2026,167.3
p48419,2026,265.2
p48457,2026,211.0
p49037,2026,95.0
p51001,2026,368.1
p51057,2026,60.0
p51073,2026,82.5
p51119,2026,100.0
p51159,2026,60.0
p51181,2026,21.01
p51193,2026,39.39
p51800,2026,90.0
p53051,2026,80.0
p53075,2026,80.0
p54003,2026,11.5
p54037,2026,50.0
p55029,2026,200.0
p55059,2026,1.4
p06071,2027,440.0
p18003,2027,175.63
p18047,2027,124.37
p26147,2027,220.0
p29133,2027,100.0
