*tech,year,sc_point_gid,capacity
upv_4,2038,196106,25.0
upv_1,2039,89419,0.9
upv_1,2039,100277,9.0
upv_4,2039,106198,0.5
upv_5,2039,108935,0.5
upv_3,2039,110429,0.4
upv_5,2039,112359,1.2
upv_4,2039,113035,0.4
upv_5,2039,116460,1.0
upv_5,2039,117147,1.4
upv_4,2039,119877,0.9
upv_4,2039,120688,0.9
upv_4,2039,121247,1.0
upv_5,2039,123306,2.0
upv_5,2039,124676,3.0
upv_4,2039,127528,1.5
upv_5,2039,130133,0.8
upv_5,2039,130817,0.9
upv_5,2039,148620,21.0
upv_5,2039,155514,3.0
upv_4,2039,196106,25.0
